DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-01-26T22:01:24.400+00:00,38.062,-118.948,9.2,1.9,Md,,101,,,nc,nc71929331,1359602048954
2013-01-26T21:58:53.000+00:00,53.163,-168.552,6.6,1.9,Ml,,187,,,ak,ak10647320,1359580505321
2013-01-26T21:56:03.000+00:00,62.340,-150.937,69.3,1.5,Ml,,65,,,ak,ak10647319,1359580505307
2013-01-26T21:54:11.300+00:00,38.788,-122.762,1.6,1.0,Md,,61,,,nc,nc71929326,1359237345513
2013-01-26T21:42:47.000+00:00,51.898,-171.537,25.6,2.4,Ml,,216,,,ak,ak10647318,1359580505335
2013-01-26T21:38:24.910+00:00,38.148,-117.985,6.1,1.4,ml,,202,,,nn,nn00400985,1359317602757
2013-01-26T21:19:45.000+00:00,51.655,-175.963,52.3,1.3,Ml,,220,,,ak,ak10645479,1359580498964
2013-01-26T21:17:11.000+00:00,58.995,-152.959,67.9,2.3,Ml,,119,,,ak,ak10647316,1359580504288
2013-01-26T21:14:53.000+00:00,53.528,-165.123,15.3,1.9,Ml,,263,,,ak,ak10647315,1359580504274
2013-01-26T21:02:43.000+00:00,60.171,-152.456,90.7,2.2,Ml,,50,,,ak,ak10645476,1359580503228
2013-01-26T21:01:43.000+00:00,51.460,-177.733,38.9,1.4,Ml,,270,,,ak,ak10645475,1359580498950
2013-01-26T20:38:03.500+00:00,33.167,-116.429,14.3,1.5,Ml,,130,,,ci,ci15277913,1359232862423
2013-01-26T20:33:08.500+00:00,33.017,-116.445,11.0,1.3,Ml,,122,,,ci,ci15277897,1359232551825
2013-01-26T20:25:37.100+00:00,35.293,-92.308,7.0,2.0,Md,,61,,,nm,nm012813b,1359387023878
2013-01-26T20:16:47.500+00:00,34.343,-116.878,,1.0,Ml,,83,,,ci,ci15277889,1359484031957
2013-01-26T19:52:53.700+00:00,34.333,-116.881,,1.1,Ml,,144,,,ci,ci15277873,1359483656201
2013-01-26T19:23:34.800+00:00,38.797,-122.780,3.9,1.9,Md,,40,,,nc,nc71929286,1359231007880
2013-01-26T19:16:20.800+00:00,37.688,-112.394,4.1,1.2,Md,,104,,,uu,uu60011502,1359398887163
2013-01-26T19:12:54.000+00:00,63.423,-145.992,3.2,1.3,Ml,,72,,,ak,ak10645462,1359580502171
2013-01-26T19:09:12.000+00:00,51.360,178.504,40.8,2.1,Ml,,274,,,ak,ak10647309,1359580503215
2013-01-26T18:52:09.000+00:00,40.157,-123.849,23.3,1.8,Md,,72,,,nc,nc71929281,1359588489936
2013-01-26T18:50:04.000+00:00,51.676,-174.811,15.9,1.4,Ml,,245,,,ak,ak10647308,1359580503202
2013-01-26T18:39:24.300+00:00,37.173,-122.360,10.6,2.6,Md,,169,,,nc,nc71929271,1359701624337
2013-01-26T18:27:07.000+00:00,62.914,-149.010,16.5,1.1,Ml,,68,,,ak,ak10645457,1359580502158
2013-01-26T18:24:12.900+00:00,36.146,-120.248,7.6,1.5,Md,,281,,,nc,nc71929266,1359511932855
2013-01-26T18:14:32.000+00:00,54.663,-160.927,13.2,1.6,Ml,,259,,,ak,ak10647306,1359580502185
2013-01-26T17:56:46.800+00:00,33.042,-116.440,9.8,1.7,Ml,,29,,,ci,ci15277849,1359682452362
2013-01-26T17:51:08.400+00:00,36.273,-120.837,7.7,1.8,Md,,130,,,nc,nc71929251,1359509348336
2013-01-26T17:49:43.000+00:00,36.268,-120.842,7.6,3.4,Mw,,61,,,nc,nc71929246,1359594131796
2013-01-26T17:46:13.400+00:00,36.737,-121.406,7.2,1.4,Md,,32,,,nc,nc71929236,1359518530572
2013-01-26T17:31:13.290+00:00,5.486,127.048,119.7,5.0,mb,,101,,,us,usc000ew2h,1359222744347
2013-01-26T17:29:33.000+00:00,60.081,-152.659,93.0,1.4,Ml,,108,,,ak,ak10647305,1359580502147
2013-01-26T16:59:55.100+00:00,36.271,-120.841,7.5,2.0,Md,,83,,,nc,nc71929201,1359417487162
2013-01-26T16:52:03.400+00:00,38.795,-122.806,3.1,1.3,Md,,65,,,nc,nc71929191,1359220989690
2013-01-26T16:25:05.540+00:00,64.372,-130.811,10.0,3.8,mb,,79,,,us,usc000evyz,1359221287856
2013-01-26T16:12:44.000+00:00,51.379,179.510,51.6,3.4,Ml,,191,,,ak,ak10645421,1359580501093
2013-01-26T15:58:40.668+00:00,38.946,-118.696,14.1,1.4,ml,,78,,,nn,nn00400967,1359408064005
2013-01-26T15:49:21.000+00:00,54.243,-165.332,77.4,2.2,Ml,,176,,,ak,ak10645414,1359580501069
2013-01-26T15:41:16.740+00:00,39.749,77.303,35.3,4.8,mb,,150,,,us,usc000evx5,1359218319987
2013-01-26T15:22:49.800+00:00,36.076,-120.647,2.0,1.1,Md,,68,,,nc,nc71929161,1359502652849
2013-01-26T15:10:53.600+00:00,38.838,-122.849,1.3,1.4,Md,,76,,,nc,nc71929156,1359214928624
2013-01-26T15:10:51.390+00:00,38.295,46.814,18.4,4.8,mb,,96,,,us,usc000evwx,1359219792502
2013-01-26T15:10:00.700+00:00,47.882,-121.653,8.8,1.7,Md,,76,,,uw,uw60497617,1359595459008
2013-01-26T15:08:21.986+00:00,38.521,-119.400,1.1,1.4,ml,,144,,,nn,nn00400963,1359217764038
2013-01-26T15:07:24.000+00:00,63.560,-147.400,6.6,1.1,Ml,,79,,,ak,ak10647302,1359580502133
2013-01-26T14:34:28.642+00:00,38.515,-119.420,4.0,1.2,ml,,124,,,nn,nn00400962,1359217473063
2013-01-26T14:32:26.000+00:00,62.362,-149.095,4.6,1.2,Ml,,76,,,ak,ak10645400,1359580500053
2013-01-26T14:20:57.000+00:00,58.923,-154.351,125.4,2.3,Ml,,119,,,ak,ak10647300,1359580501117
2013-01-26T14:11:24.200+00:00,33.377,-116.841,9.5,1.1,Ml,,68,,,ci,ci15277745,1359209660131
2013-01-26T14:04:25.600+00:00,35.487,-118.292,7.2,1.6,Ml,,47,,,ci,ci15277737,1359681410262
2013-01-26T14:02:40.800+00:00,36.078,-117.875,0.9,2.3,Ml,,54,,,ci,ci15277729,1359678379147
2013-01-26T14:00:34.400+00:00,32.581,-115.701,8.9,1.6,Ml,,144,,,ci,ci15277713,1359209009790
2013-01-26T13:23:57.000+00:00,62.075,-145.262,22.2,1.8,Ml,,108,,,ak,ak10645390,1359580500038
2013-01-26T13:10:38.700+00:00,39.818,-123.625,6.3,3.5,Mw,,108,,,nc,nc71929141,1359591069885
2013-01-26T12:52:13.100+00:00,34.042,-117.251,19.9,1.3,Ml,,61,,,ci,ci15277697,1359204891519
2013-01-26T12:46:43.700+00:00,38.817,-122.816,2.5,1.9,Md,,40,,,nc,nc71929131,1359489492516
2013-01-26T12:46:43.700+00:00,38.817,-122.815,2.7,2.0,Md,,40,,,nc,nc71929126,1359206287990
2013-01-26T12:34:08.200+00:00,38.821,-122.764,2.4,1.0,Md,,50,,,nc,nc71929121,1359203745480
2013-01-26T12:10:44.900+00:00,35.561,-120.811,4.8,1.4,Md,,50,,,nc,nc71929106,1359510374829
2013-01-26T12:00:51.000+00:00,51.499,-178.138,10.0,2.9,Ml,,194,,,ak,ak10645378,1359580500026
2013-01-26T11:59:36.000+00:00,53.233,-165.482,25.0,2.0,Ml,,274,,,ak,ak10647297,1359580501105
